Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,296,12,M:System.Web.Routing.RouteValueDictionary.#ctor,,,,,var routeValues = new RouteValueDictionary();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,287,8,T:System.Web.Routing.RouteValueDictionary,,,,,public RouteValueDictionary ParamsForOrderByMetadataUpdateLink()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,291,12,P:System.Web.Routing.RouteValueDictionary.Item(System.String),,,,,"routeValues[""orderby""] = ""newest"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,290,12,T:System.Web.Routing.RouteValueDictionary,,,,,"routeValues = CreateLinkWithParameters(routeValues, FacetParameters);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,289,12,T:System.Web.Routing.RouteValueDictionary,,,,,var routeValues = new RouteValueDictionary();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,289,12,M:System.Web.Routing.RouteValueDictionary.#ctor,,,,,var routeValues = new RouteValueDictionary();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,279,8,T:System.Web.Routing.RouteValueDictionary,,,,,public RouteValueDictionary ParamsForOrderByOrganizationDescLink()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,283,12,P:System.Web.Routing.RouteValueDictionary.Item(System.String),,,,,"routeValues[""orderby""] = ""organization_desc"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,282,12,T:System.Web.Routing.RouteValueDictionary,,,,,"routeValues = CreateLinkWithParameters(routeValues, FacetParameters);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,281,12,T:System.Web.Routing.RouteValueDictionary,,,,,var routeValues = new RouteValueDictionary();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,281,12,M:System.Web.Routing.RouteValueDictionary.#ctor,,,,,var routeValues = new RouteValueDictionary();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,263,8,T:System.Web.Routing.RouteValueDictionary,,,,,public RouteValueDictionary ParamsForOrderByOrganization()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,273,16,P:System.Web.Routing.RouteValueDictionary.Item(System.String),,,,,"routeValues[""orderby""] = ""organization"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,269,16,P:System.Web.Routing.RouteValueDictionary.Item(System.String),,,,,"routeValues[""orderby""] = ""organization_desc"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,266,12,T:System.Web.Routing.RouteValueDictionary,,,,,"routeValues = CreateLinkWithParameters(routeValues, FacetParameters);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,265,12,T:System.Web.Routing.RouteValueDictionary,,,,,var routeValues = new RouteValueDictionary();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,265,12,M:System.Web.Routing.RouteValueDictionary.#ctor,,,,,var routeValues = new RouteValueDictionary();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,248,8,T:System.Web.Routing.RouteValueDictionary,,,,,public RouteValueDictionary ParamsForOrderByTitle()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,258,16,P:System.Web.Routing.RouteValueDictionary.Item(System.String),,,,,"routeValues[""orderby""] = ""title"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,254,16,P:System.Web.Routing.RouteValueDictionary.Item(System.String),,,,,"routeValues[""orderby""] = ""title_desc"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,251,12,T:System.Web.Routing.RouteValueDictionary,,,,,"routeValues = CreateLinkWithParameters(routeValues, FacetParameters);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,250,12,T:System.Web.Routing.RouteValueDictionary,,,,,var routeValues = new RouteValueDictionary();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,250,12,M:System.Web.Routing.RouteValueDictionary.#ctor,,,,,var routeValues = new RouteValueDictionary();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,240,8,T:System.Web.Routing.RouteValueDictionary,,,,,public RouteValueDictionary ParamsForOrderByOrganizationLink()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,244,12,P:System.Web.Routing.RouteValueDictionary.Item(System.String),,,,,"routeValues[""orderby""] = ""organization"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,243,12,T:System.Web.Routing.RouteValueDictionary,,,,,"routeValues = CreateLinkWithParameters(routeValues, FacetParameters);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,242,12,T:System.Web.Routing.RouteValueDictionary,,,,,var routeValues = new RouteValueDictionary();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,242,12,M:System.Web.Routing.RouteValueDictionary.#ctor,,,,,var routeValues = new RouteValueDictionary();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,232,8,T:System.Web.Routing.RouteValueDictionary,,,,,public RouteValueDictionary ParamsForOrderByTitleDescLink()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,236,12,P:System.Web.Routing.RouteValueDictionary.Item(System.String),,,,,"routeValues[""orderby""] = ""title_desc"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,235,12,T:System.Web.Routing.RouteValueDictionary,,,,,"routeValues = CreateLinkWithParameters(routeValues, FacetParameters);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,234,12,T:System.Web.Routing.RouteValueDictionary,,,,,var routeValues = new RouteValueDictionary();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,234,12,M:System.Web.Routing.RouteValueDictionary.#ctor,,,,,var routeValues = new RouteValueDictionary();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,224,8,T:System.Web.Routing.RouteValueDictionary,,,,,public RouteValueDictionary ParamsForOrderByTitleLink()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,228,12,P:System.Web.Routing.RouteValueDictionary.Item(System.String),,,,,"routeValues[""orderby""] = ""title"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,227,12,T:System.Web.Routing.RouteValueDictionary,,,,,"routeValues = CreateLinkWithParameters(routeValues, FacetParameters);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,226,12,T:System.Web.Routing.RouteValueDictionary,,,,,var routeValues = new RouteValueDictionary();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,226,12,M:System.Web.Routing.RouteValueDictionary.#ctor,,,,,var routeValues = new RouteValueDictionary();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,203,8,T:System.Web.Routing.RouteValueDictionary,,,,,public RouteValueDictionary ParamsForOrderByLink(string name)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,219,16,P:System.Web.Routing.RouteValueDictionary.Item(System.String),,,,,"routeValues[""orderby""] = name;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,215,20,P:System.Web.Routing.RouteValueDictionary.Item(System.String),,,,,"routeValues[""orderby""] = name + ""_desc"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,212,20,P:System.Web.Routing.RouteValueDictionary.Item(System.String),,,,,"routeValues[""orderby""] = name;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\ViewModels\SearchViewModel.cs,206,12,T:System.Web.Routing.RouteValueDictionary,,,,,"routeValues = CreateLinkWithParameters(routeValues, FacetParameters);"
